user_id,year_of_birth,gender,region,living_standards_measure,highest_education,employment,internet_access,cable_tv_subscription,survey_completion,survey_participation_consent,bank_account,bank,last_interaction_with_bank,likelihood_to_recommend,comment_on_why,themes,start_time(GMT),time_of_last_update(GMT),week
2286069,1994,Female,NA,NA,NA,Other/Unemployed,Yes,Yes,FINISHED,YES,Yes,National Bank,Teller or Branch transactions,9,Good customer service,service,7/20/2021 15:11,7/23/2021 15:14,30
2302451,1991,Female,nairobi,9 to 12,Completed University,Skilled worker,Yes,No,FINISHED,YES,Yes,Equity,ATM,5,The loan interest is very high,loan,7/20/2021 15:05,7/23/2021 15:08,30
2265995,1992,Male,nyanza,NA,NA,Other/Unemployed,NA,NA,TIMEDOUT,-,-,-,-,-,-,,7/20/2021 14:56,7/23/2021 14:59,30
2297973,1991,Male,nyanza,NA,Completed College,Student,Yes,No,TIMEDOUT,-,-,-,-,-,-,,7/20/2021 14:58,7/23/2021 15:01,30
2273587,1984,Male,nyanza,13 to 17,Completed College,Farm owner,Yes,Yes,FINISHED,YES,Yes,Equity,Bank agent/ agency banking,5,Bank agents are easily available,staff,7/20/2021 16:21,7/23/2021 16:24,30
2270455,1989,Female,nyanza,13 to 17,Completed PostGrad,Skilled worker,Yes,Yes,FINISHED,YES,Yes,KCB,Teller or Branch transactions,8,4,,7/20/2021 14:57,7/23/2021 15:00,30
2264416,1989,Male,nairobi,9 to 12,Completed University,Own Business,Yes,Yes,FINISHED,YES,Yes,KCB,ATM,10,Its a good bank,,7/20/2021 15:56,7/23/2021 15:59,30
2264593,1989,Female,nairobi,9 to 12,Completed University,Own Business,Yes,No,FINISHED,YES,Yes,Equity,Customer service desk/ enquiries,10,Friendliness and has agents almost everywhere in the country,staff,7/20/2021 15:34,7/23/2021 15:37,30
2289739,1996,Female,riftvalley,NA,NA,Other/Unemployed,NA,NA,TIMEDOUT,-,-,-,-,-,-,,7/20/2021 14:56,7/23/2021 14:59,30
2281027,1996,Male,riftvalley,5 to 8,Some Primary,Student,Yes,No,FINISHED,YES,Yes,KCB,Teller or Branch transactions,9,efficient,speed/efficiency,7/20/2021 15:08,7/23/2021 15:11,30
834192,1993,Female,nyanza,NA,NA,NA,NA,NA,TIMEDOUT,-,-,-,-,-,-,,7/20/2021 15:21,7/23/2021 15:24,30
2213690,1980,Male,nairobi,13 to 17,Completed College,Skilled worker,Yes,Yes,FINISHED,YES,Yes,KCB,Mobile banking,8,"Friendly, reliable , network spread across the country thus easily accessible","accessibility,speed/efficiency,staff,system",7/20/2021 14:57,7/23/2021 15:00,30
2289453,1996,Female,riftvalley,5 to 8,Some Primary,Other/Unemployed,Yes,No,FINISHED,YES,Yes,KCB,Mobile banking,8,10,,7/20/2021 15:25,7/23/2021 15:28,30
2270190,1993,Female,eastern,NA,NA,Other/Unemployed,NA,NA,TIMEDOUT,-,-,-,-,-,-,,7/20/2021 15:19,7/23/2021 15:22,30
196870,1995,Female,nairobi,9 to 12,Some University,Student,Yes,Yes,TIMEDOUT,-,-,-,-,-,-,,7/20/2021 16:56,7/23/2021 16:59,30
2298026,1997,Female,nairobi,13 to 17,Some University,Student,Yes,Yes,FINISHED,YES,Yes,Equity,Teller or Branch transactions,7,Very efficient,speed/efficiency,7/20/2021 16:17,7/23/2021 16:20,30
2304135,1994,Male,nairobi,NA,NA,Other/Unemployed,Yes,NA,FINISHED,YES,Yes,Equity,Mobile banking,7,The bank has the slowest workers,,7/20/2021 15:43,7/23/2021 15:46,30
2302438,1991,Female,riftvalley,9 to 12,Completed College,Other/Unemployed,Yes,No,FINISHED,YES,Yes,Equity,ATM,7,Their services are everywhere,service,7/20/2021 16:06,7/23/2021 16:09,30
2279567,1968,Female,central,NA,NA,Other/Unemployed,NA,NA,TIMEDOUT,-,-,-,-,-,-,,7/20/2021 15:30,7/23/2021 15:33,30
2298262,1995,Male,nyanza,NA,NA,Other/Unemployed,Yes,No,TIMEDOUT,-,-,-,-,-,-,,7/20/2021 15:19,7/23/2021 15:22,30
2265163,1994,Male,riftvalley,NA,NA,Other/Unemployed,NA,NA,TIMEDOUT,-,-,-,-,-,-,,7/20/2021 16:37,7/23/2021 16:40,30
2290059,1978,Female,central,5 to 8,Completed Primary,Street or Market Seller,Yes,No,TIMEDOUT,-,-,-,-,-,-,,7/20/2021 16:04,7/23/2021 16:07,30
2271332,1992,Male,riftvalley,NA,Completed University,Skilled worker,Yes,Yes,FINISHED,YES,Yes,Equity,Mobile banking,9,Efficient and convenient banking at any time and place,"accessibility,speed/efficiency",7/20/2021 14:56,7/23/2021 14:59,30
2264743,1992,Male,riftvalley,9 to 12,None,Farm owner,Yes,Yes,TIMEDOUT,-,-,-,-,-,-,,7/20/2021 14:57,7/23/2021 15:00,30
2283789,1991,Male,nairobi,9 to 12,Some University,Skilled worker,Yes,Yes,FINISHED,YES,Yes,Co-operative,Mobile banking,10,They are always available incase of any queries,,7/20/2021 15:27,7/23/2021 15:30,30
2289815,1989,Female,riftvalley,9 to 12,Completed University,Non-skilled worker,Yes,No,FINISHED,YES,Yes,Equity,Bank agent/ agency banking,5,"The customer care at my branch not soo good,a lot of delays","facilities,service",7/20/2021 16:29,7/23/2021 16:32,30
2264710,1990,Female,western,13 to 17,Completed University,Other/Unemployed,Yes,Yes,FINISHED,YES,Yes,Equity,Mobile banking,6,The services are good,service,7/20/2021 14:55,7/23/2021 14:58,30
2270006,1996,Male,central,13 to 17,None,Other/Unemployed,Yes,Yes,FINISHED,YES,Yes,Co-operative,Mobile banking,9,Very efficient services and good customer relations,"service,speed/efficiency",7/20/2021 17:17,7/23/2021 17:20,30
2281455,1998,Male,riftvalley,9 to 12,Completed University,Other/Unemployed,Yes,Yes,FINISHED,YES,No,-,-,-,-,,7/20/2021 16:57,7/23/2021 17:00,30
2292221,1994,Male,nyanza,9 to 12,Completed University,Street or Market Seller,Yes,No,FINISHED,YES,Yes,KCB,Mobile banking,10,it is quick and reliable.you don''t have to vist the braches for transaction.everything is there in the phone.,"account,speed/efficiency",7/20/2021 14:55,7/23/2021 14:59,30
2264854,1994,Female,riftvalley,NA,NA,Skilled worker,NA,NA,FINISHED,YES,Yes,Equity,Bank agent/ agency banking,10,Customer service is excellent. The are quick,"service,speed/efficiency",7/20/2021 16:36,7/23/2021 16:39,30
2280302,1995,Female,central,13 to 17,In Uni,Farm owner,Yes,Yes,FINISHED,YES,Yes,KCB,ATM,9,They are reliable and their customer service is the best,"service,speed/efficiency",7/20/2021 14:58,7/23/2021 15:01,30
2266521,1994,Male,central,NA,NA,Other/Unemployed,NA,NA,TIMEDOUT,-,-,-,-,-,-,,7/20/2021 15:29,7/23/2021 15:32,30
2273147,1995,Male,nairobi,9 to 12,Some University,Student,Yes,No,FINISHED,YES,Yes,Co-operative,ATM,7,Security,security,7/20/2021 14:56,7/23/2021 14:59,30
2283695,1993,Male,riftvalley,5 to 8,NA,NA,NA,NA,FINISHED,YES,Yes,National Bank,Mobile banking,8,Reliable and fast when using mobile bankin,"mobile_banking,speed/efficiency",7/20/2021 16:29,7/23/2021 16:32,30
2302940,1995,Male,riftvalley,9 to 12,Completed Secondary,Own my own company,Yes,No,FINISHED,YES,Yes,KCB,ATM,10,Its faster and sometimes reliable,speed/efficiency,7/20/2021 15:56,7/23/2021 15:59,30
2271337,1972,Female,nairobi,1 to 4,Completed Primary,Own my own company,No,No,TIMEDOUT,-,-,-,-,-,-,,7/20/2021 16:57,7/23/2021 17:00,30
2281803,1992,Male,nyanza,NA,Some University,Student,Yes,Yes,FINISHED,YES,Yes,Co-operative,Bank agent/ agency banking,6,It was not well organised in terms of customer relations,service,7/20/2021 14:56,7/23/2021 14:59,30
2304626,1989,Female,riftvalley,5 to 8,Completed College,Other/Unemployed,Yes,No,FINISHED,YES,Yes,Equity,ATM,8,Their services are very fast and safe,"security,service,speed/efficiency",7/20/2021 14:58,7/23/2021 15:01,30
2264541,1994,Female,nyanza,5 to 8,Some University,Student,Yes,No,TIMEDOUT,-,-,-,-,-,-,,7/20/2021 15:57,7/23/2021 16:00,30
2272984,1986,Male,riftvalley,9 to 12,Some University,Student,Yes,No,TIMEDOUT,-,-,-,-,-,-,,7/20/2021 14:56,7/23/2021 14:59,30
2283903,1992,Male,western,9 to 12,Completed College,Other/Unemployed,Yes,No,FINISHED,YES,Yes,KCB,Teller or Branch transactions,10,Better services offered.,service,7/20/2021 15:59,7/23/2021 16:02,30
2265472,1995,Female,riftvalley,9 to 12,Some University,Student,Yes,No,FINISHED,YES,Yes,KCB,ATM,8,Convenience,accessibility,7/20/2021 14:57,7/23/2021 15:00,30
2273816,1994,Male,riftvalley,NA,NA,Other/Unemployed,NA,NA,TIMEDOUT,-,-,-,-,-,-,,7/20/2021 15:57,7/23/2021 16:00,30
2266293,1994,Female,nyanza,9 to 12,Completed University,Own Business,Yes,No,FINISHED,YES,Yes,Co-operative,ATM,10,Speed and accuracy,speed/efficiency,7/20/2021 15:57,7/23/2021 16:00,30
2279437,1994,Female,nairobi,9 to 12,Completed College,Other/Unemployed,Yes,No,FINISHED,YES,Yes,Equity,Mobile banking,7,Fast service and good customer care,"service,speed/efficiency",7/20/2021 16:57,7/23/2021 17:00,30
2272851,1970,Female,nyanza,1 to 4,Completed Secondary,Street or Market Seller,Yes,No,FINISHED,YES,Yes,KCB,Mobile banking,10,Quick to access,"accessibility,speed/efficiency",7/20/2021 14:58,7/23/2021 15:01,30
2265048,1968,Female,western,1 to 4,Completed Secondary,Other/Unemployed,Yes,No,FINISHED,YES,Yes,KCB,Teller or Branch transactions,10,Accessible,accessibility,7/20/2021 16:57,7/23/2021 17:00,30
2265982,1992,Male,central,9 to 12,Completed University,Other/Unemployed,Yes,No,FINISHED,YES,Yes,Equity,Mobile banking,8,The only problem is that the mobile banking dial number never works *247#,"accessibility,mobile_banking",7/20/2021 14:57,7/23/2021 15:00,30
2264896,1975,Female,riftvalley,5 to 8,Some Primary,Skilled worker,No,No,FINISHED,YES,No,-,-,-,-,,7/20/2021 14:57,7/23/2021 15:00,30
2276397,1989,Female,western,9 to 12,Completed College,Skilled worker,Yes,No,FINISHED,YES,Yes,Co-operative,Customer service desk/ enquiries,10,effective,,7/20/2021 16:26,7/23/2021 16:29,30
2265512,1991,Male,riftvalley,13 to 17,Completed University,Other/Unemployed,Yes,Yes,FINISHED,YES,Yes,KCB,ATM,8,Its available only that sometimes ATM machines backfire while under transaction,"account,atm,system",7/20/2021 15:57,7/23/2021 16:00,30
2264806,1992,Male,western,5 to 8,Some University,Student,Yes,No,FINISHED,YES,Yes,Other,Teller or Branch transactions,9,"Friendly to customers,and their services are good","service,staff",7/20/2021 16:55,7/23/2021 16:58,30
2294220,1993,Female,nairobi,13 to 17,Completed College,Street or Market Seller,Yes,Yes,TIMEDOUT,-,-,-,-,-,-,,7/20/2021 14:56,7/23/2021 15:00,30
2300099,1979,Male,nairobi,9 to 12,Completed College,Other/Unemployed,No,No,OPTOUT,NO,-,-,-,-,-,,7/20/2021 16:57,7/23/2021 17:00,30
2279969,1993,Male,nairobi,NA,NA,Own Business,Yes,NA,FINISHED,YES,Yes,Equity,Mobile banking,10,Fast. Convince and quality service,"service,speed/efficiency",7/20/2021 14:57,7/23/2021 15:00,30
2279935,1996,Male,eastern,NA,NA,Other/Unemployed,NA,NA,TIMEDOUT,-,-,-,-,-,-,,7/20/2021 14:57,7/23/2021 15:00,30
2270522,1989,Male,central,5 to 8,Completed University,Other/Unemployed,Yes,No,FINISHED,YES,Yes,Equity,ATM,9,Very first,,7/20/2021 15:01,7/23/2021 15:04,30
2288680,1991,Male,nyanza,NA,NA,Other/Unemployed,NA,NA,FINISHED,YES,Yes,Stanbic Bank,Mobile banking,8,Good loan terms,loan,7/20/2021 15:56,7/23/2021 15:59,30
2273718,1980,Female,riftvalley,NA,NA,Other/Unemployed,Yes,No,FINISHED,YES,No,-,-,-,-,,7/20/2021 14:16,7/23/2021 14:20,30
2269132,1991,Male,central,9 to 12,Completed College,Skilled worker,Yes,No,FINISHED,YES,Yes,KCB,Teller or Branch transactions,9,Good customer service,service,7/20/2021 17:09,7/23/2021 17:12,30
2298032,1994,Female,western,9 to 12,Completed College,Skilled worker,Yes,No,FINISHED,YES,Yes,KCB,Mobile banking,7,Ts generally fair,,7/20/2021 16:56,7/23/2021 16:59,30
2904380,1995,Female,nairobi,9 to 12,Completed Uni,Skilled worker,Yes,No,FINISHED,YES,Yes,CBA,Mobile banking,10,Good customer service and efficient mobile banking,"accessibility,mobile_banking,service,speed/efficiency",7/20/2021 17:00,7/23/2021 17:03,30
2280706,1991,Male,nyanza,13 to 17,Completed University,Skilled worker,Yes,No,FINISHED,YES,Yes,KCB,Bank agent/ agency banking,8,Your are guaranteed of quick services,"service,speed/efficiency",7/20/2021 15:58,7/23/2021 16:01,30
2283565,1990,Male,central,9 to 12,Completed Primary,Student,Yes,No,FINISHED,YES,Yes,Equity,ATM,10,They have excellent service,service,7/20/2021 15:13,7/23/2021 15:16,30
2281194,1985,Male,western,NA,NA,Other/Unemployed,NA,NA,FINISHED,YES,Yes,Co-operative,Mobile banking,9,They have good service,service,7/20/2021 16:52,7/23/2021 16:55,30
2273087,1991,Male,coast,9 to 12,Completed College,Street or Market Seller,Yes,Yes,FINISHED,YES,Yes,Equity,Mobile banking,10,It is easier to use and time saving,speed/efficiency,7/20/2021 17:10,7/23/2021 17:13,30
1093274,1994,Male,nairobi,NA,NA,Other/Unemployed,Yes,No,FINISHED,YES,Yes,KCB,ATM,4,10,,7/20/2021 15:56,7/23/2021 15:59,30
2283572,1994,Female,riftvalley,9 to 12,Completed University,Other/Unemployed,Yes,No,FINISHED,YES,Yes,Co-operative,Teller or Branch transactions,9,Great and fast service,"service,speed/efficiency",7/20/2021 15:57,7/23/2021 16:00,30
2273078,1991,Male,nairobi,9 to 12,Completed University,Skilled worker,Yes,No,FINISHED,YES,Yes,Equity,Social media,8,It''s a digital and values it''s costomers bank,system,7/20/2021 14:41,7/23/2021 14:44,30
2281588,1991,Female,western,9 to 12,Completed University,Skilled worker,Yes,No,TIMEDOUT,-,-,-,-,-,-,,7/20/2021 14:58,7/23/2021 15:01,30
2293895,1995,Female,riftvalley,13 to 17,Some University,Other/Unemployed,Yes,Yes,FINISHED,YES,Yes,Equity,ATM,9,It is efficient,speed/efficiency,7/20/2021 14:57,7/23/2021 15:00,30
2284016,1991,Female,central,9 to 12,Completed College,Skilled worker,Yes,No,FINISHED,YES,Yes,Equity,Bank agent/ agency banking,8,Good services,service,7/20/2021 16:19,7/23/2021 16:22,30
2283819,1997,Female,riftvalley,13 to 17,Some University,Other/Unemployed,Yes,Yes,TIMEDOUT,-,-,-,-,-,-,,7/20/2021 15:03,7/23/2021 15:06,30
2281746,1995,Male,riftvalley,9 to 12,Completed College,Student,Yes,No,FINISHED,YES,Yes,Equity,ATM,8,Easily accessible and flexible,accessibility,7/20/2021 16:19,7/23/2021 16:22,30
2272947,1994,Male,nyanza,5 to 8,Completed Secondary,Farm owner,Yes,No,FINISHED,YES,No,-,-,-,-,,7/20/2021 16:00,7/23/2021 16:03,30
2281074,1988,Male,riftvalley,NA,NA,Other/Unemployed,NA,NA,TIMEDOUT,-,-,-,-,-,-,,7/20/2021 14:59,7/23/2021 15:02,30
2265411,1994,Female,central,9 to 12,Some University,Student,Yes,No,TIMEDOUT,-,-,-,-,-,-,,7/20/2021 15:19,7/23/2021 15:22,30
2273787,1993,Male,riftvalley,NA,NA,Other/Unemployed,Yes,NA,FINISHED,YES,No,-,-,-,-,,7/20/2021 15:58,7/23/2021 16:01,30
2265076,1983,Female,riftvalley,9 to 12,Completed Primary,Other/Unemployed,Yes,Yes,FINISHED,YES,Yes,KCB,Mobile banking,6,FARMING,,7/20/2021 14:29,7/23/2021 14:32,30
2281742,1994,Male,coast,13 to 17,Completed PostGrad,Other/Unemployed,Yes,Yes,FINISHED,YES,Yes,KCB,Mobile banking,9,Good customer services,service,7/20/2021 17:16,7/23/2021 17:19,30
2269815,1995,Female,riftvalley,9 to 12,Completed Uni,Other/Unemployed,Yes,No,FINISHED,YES,Yes,Equity,Bank agent/ agency banking,7,Its not very secure as such,security,7/20/2021 15:58,7/23/2021 16:01,30
2265135,1991,Male,nairobi,13 to 17,Completed College,Other/Unemployed,Yes,Yes,FINISHED,YES,Yes,KCB,Bank agent/ agency banking,10,Good services,service,7/20/2021 15:25,7/23/2021 15:28,30
2273738,1994,Male,nyanza,9 to 12,Completed College,Student,Yes,No,FINISHED,YES,Yes,KCB,ATM,2,3,,7/20/2021 14:35,7/20/2021 16:41,30
2274329,1989,Male,nairobi,NA,NA,Other/Unemployed,No,NA,TIMEDOUT,-,-,-,-,-,-,,7/20/2021 14:57,7/23/2021 15:00,30
2265728,1994,Female,western,NA,NA,Street or Market Seller,NA,NA,FINISHED,YES,Yes,Equity,ATM,0,Good,,7/20/2021 15:30,7/23/2021 15:33,30
2274048,1993,Male,eastern,9 to 12,Completed University,Other/Unemployed,Yes,No,FINISHED,YES,Yes,Co-operative,Mobile banking,9,Good service s,service,7/20/2021 15:39,7/23/2021 15:42,30
2270762,1998,Female,eastern,9 to 12,Completed College,Student,Yes,No,FINISHED,YES,Yes,Other,Bank agent/ agency banking,9,Faster services,"service,speed/efficiency",7/20/2021 16:55,7/23/2021 16:59,30
2265256,1994,Female,riftvalley,5 to 8,Some University,Student,Yes,No,FINISHED,YES,Yes,KCB,Customer service desk/ enquiries,9,"Good customer services,realiability,time conscious and updating.","service,speed/efficiency",7/20/2021 15:50,7/23/2021 15:53,30
2293969,1995,Female,eastern,13 to 17,Some University,Student,Yes,Yes,FINISHED,YES,Yes,Other,Mobile banking,9,Quick services,"service,speed/efficiency",7/20/2021 16:58,7/23/2021 17:01,30
2265450,1992,Male,western,5 to 8,Some University,Other/Unemployed,Yes,No,FINISHED,YES,Yes,KCB,ATM,10,Easy accessibility to money and availability,"accessibility,speed/efficiency",7/20/2021 17:09,7/23/2021 17:12,30
2281633,1994,Female,western,13 to 17,Completed University,Skilled worker,Yes,No,FINISHED,YES,Yes,KCB,Mobile banking,10,It is very convenient,accessibility,7/20/2021 15:56,7/23/2021 15:59,30
2293579,1995,Male,nairobi,9 to 12,Some University,Student,Yes,Yes,TIMEDOUT,-,-,-,-,-,-,,7/20/2021 15:23,7/23/2021 15:26,30
2295104,1995,Male,riftvalley,9 to 12,Completed University,Skilled worker,Yes,No,FINISHED,YES,Yes,Co-operative,Teller or Branch transactions,9,They have efficient service delivery,"service,speed/efficiency",7/20/2021 16:15,7/23/2021 16:18,30
2300190,1993,Female,nairobi,9 to 12,Completed College,Other/Unemployed,Yes,No,FINISHED,YES,Yes,KCB,Bank agent/ agency banking,1,1,,7/20/2021 14:59,7/23/2021 15:02,30
2300534,1998,Female,central,5 to 8,Completed Secondary,Other/Unemployed,Yes,No,FINISHED,YES,Yes,KCB,Mobile banking,10,"Because it the best bank and safe ,,and also you get you money quickly than other banks",security,7/20/2021 15:56,7/23/2021 15:59,30
2274108,1995,Female,riftvalley,9 to 12,Completed University,Skilled worker,Yes,No,FINISHED,YES,Yes,Equity,Mobile banking,10,They offer best services,service,7/20/2021 14:58,7/23/2021 15:01,30
2272055,1993,Male,central,NA,NA,Other/Unemployed,Yes,NA,TIMEDOUT,-,-,-,-,-,-,,7/20/2021 16:11,7/23/2021 16:14,30
1103370,1989,Male,nyanza,13 to 17,Completed PostGrad,Skilled worker,Yes,No,FINISHED,YES,Yes,Other,Mobile banking,10,Efficiency,speed/efficiency,7/20/2021 14:31,7/23/2021 14:34,30
2290150,1987,Male,eastern,13 to 17,Completed University,Own Business,Yes,Yes,FINISHED,YES,Yes,Equity,Teller or Branch transactions,6,Too much congestion on the counters,facilities,7/20/2021 16:17,7/23/2021 16:20,30
2273667,1994,Female,riftvalley,13 to 17,Some University,Other/Unemployed,Yes,Yes,FINISHED,YES,Yes,Equity,ATM,8,It is the best,,7/20/2021 15:06,7/23/2021 15:09,30
2281315,1990,Female,nyanza,NA,NA,Student,Yes,NA,FINISHED,YES,Yes,Equity,Mobile banking,8,Faster,speed/efficiency,7/20/2021 14:57,7/23/2021 15:00,30
2266123,1998,Female,riftvalley,1 to 4,Completed College,Student,No,No,TIMEDOUT,-,-,-,-,-,-,,7/20/2021 15:58,7/23/2021 16:01,30
2304342,1982,Female,western,5 to 8,Completed University,Other/Unemployed,Yes,No,FINISHED,YES,No,-,-,-,-,,7/20/2021 14:58,7/23/2021 15:01,30
2281760,1993,Male,coast,9 to 12,Some University,Other/Unemployed,Yes,Yes,FINISHED,YES,Yes,Co-operative,Customer service desk/ enquiries,5,Their services are simply average,service,7/20/2021 16:19,7/23/2021 16:22,30
2291278,1995,Male,central,NA,NA,Other/Unemployed,Yes,No,FINISHED,YES,Yes,Equity,Mobile banking,10,Its very convinient,accessibility,7/20/2021 16:59,7/23/2021 17:02,30
2283824,1988,Female,central,NA,NA,Street or Market Seller,Yes,No,FINISHED,YES,Yes,Equity,Bank agent/ agency banking,8,Availability in terms of its services,"accessibility,service",7/20/2021 16:20,7/23/2021 16:23,30
2293878,1992,Male,nairobi,13 to 17,Some Uni,Other/Unemployed,Yes,Yes,FINISHED,YES,Yes,KCB,Teller or Branch transactions,5,Slow service delivery. Unmanaging Long queues,"service,speed/efficiency",7/20/2021 15:13,7/23/2021 15:16,30
2281365,1994,Female,riftvalley,13 to 17,Some University,Street or Market Seller,Yes,Yes,FINISHED,YES,Yes,KCB,Mobile banking,10,It is because it offers best services and their ptoducts,service,7/20/2021 14:55,7/23/2021 14:58,30
2285595,1962,Male,nyanza,NA,NA,Other/Unemployed,NA,NA,TIMEDOUT,-,-,-,-,-,-,,7/20/2021 17:04,7/23/2021 17:07,30
2303272,1992,Female,western,9 to 12,Completed Secondary,Skilled worker,Yes,Yes,FINISHED,YES,Yes,Co-operative,ATM,5,It helps you to save your money by not misuse it badly,,7/20/2021 14:34,7/23/2021 14:37,30
2279807,1995,Male,nairobi,13 to 17,Completed Uni,Street / Market Seller,Yes,No,FINISHED,YES,Yes,Co-operative,Teller or Branch transactions,9,Availabity is easy,speed/efficiency,7/20/2021 16:57,7/23/2021 17:00,30
2304840,1996,Male,riftvalley,9 to 12,Some University,Other/Unemployed,Yes,No,FINISHED,YES,Yes,Co-operative,ATM,10,Service provision is the best,service,7/20/2021 16:57,7/23/2021 17:00,30
2284950,1991,Female,nairobi,5 to 8,Completed Secondary,Skilled worker,Yes,No,FINISHED,YES,Yes,Standard Chartered,ATM,8,its effective,,7/20/2021 17:14,7/23/2021 17:17,30
